"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"TET2",9,2,0.768198045863888,"no",-0.0308825316388185,0.145848881906998,-0.020554521275931,0.0572644927526458,8,1,NA,NA,"AML_LoF,LY_LoF,MDPS_LoF,NHLY_LoF,OS_LoF,S_LoF","yes",0.00549450549450549,364
"PEAK1",11,2,0.768730905859626,"no",NA,NA,NA,NA,9,2,0.377272722939653,"no","","yes",0.0164835164835165,364
"MTMR4",10,3,0.769964370748352,"no",-0.146212609355726,0.166422889238488,-0.260936470688566,0.210038270937369,8,3,0.484614254283379,"no","","yes",0.0164835164835165,364
"ROS1",11,2,0.772252396044589,"no",0.0216277367394259,0.199573106909206,-0.0428194793431464,0.0438167954052686,9,2,0.538889493017331,"no","","yes",0.00549450549450549,364
"TCHH",9,4,0.77287408293337,"no",0.00205985703733461,0.0791598855548189,0.120632112446685,0.221844957093397,7,4,0.591091816800797,"no","","yes",0.021978021978022,364
"DDX46",11,2,0.773810676603015,"no",-0.43357935068311,0.256747283196018,-0.50202932942953,0.102332736775486,10,1,NA,NA,"","yes",0.0137362637362637,364
"OBSCN",8,4,0.776075048510494,"no",-0.006277159859973,0.103162948699723,0.00464317629069374,0.0578281134771817,7,3,0.514734640826728,"no","","yes",0.0769230769230769,364
"LRP2",9,3,0.776328034390968,"no",0.00538749560727425,0.155580111957702,-0.0843367433336413,0.0267009952862328,8,2,0.607464331544259,"no","","yes",0.0412087912087912,364
"TRIM17",11,2,0.778180122921998,"no",0.0300967499886932,0.208576172289523,-0.0789928873553114,0.010536235118343,9,2,0.383457581973604,"no","","yes",0,364
"ABCA10",11,2,0.80355950044124,"no",-0.482117172203844,0.137925361813534,-0.590430684497586,0.147118519885094,10,1,NA,NA,"","yes",0.00824175824175824,364
"PTPRN2",11,2,0.803634363034078,"no",0.00526415672097904,0.0873157440873109,0.0526062635806884,0.0463227527795694,9,2,0.67930148336258,"no","","yes",0.0164835164835165,364
"ABCC3",11,2,0.815412080245411,"no",-0.00292277806307394,0.157477376231267,0.216208250779765,0.185729906823886,9,2,0.545345951464355,"no","","yes",0.0137362637362637,364
"EPHA1",11,2,0.815446157701062,"no",0.0687338214067066,0.106314611986144,0.141835980506809,0.100906381675557,9,2,0.305370606430806,"no","","yes",0.00824175824175824,364
"E2F8",11,2,0.833441269353328,"no",-0.0207446395387941,0.440100219497299,-0.0647210160707407,0.0860001030619393,10,1,NA,NA,"","yes",0.00549450549450549,364
"DIDO1",11,2,0.838107044553019,"no",0.10448009507659,0.134636918814601,0.120493808167663,0.0372558572168856,9,2,0.624083633653887,"no","","yes",0.0164835164835165,364
"LAMA5",10,3,0.846302212566913,"no",-0.0375004602830116,0.0992675664615766,0.0311168926328965,0.0907604429396444,9,2,0.75799261629095,"no","","yes",0.0274725274725275,364
"DNAJC5",11,2,0.852133497384662,"no",-0.0830949090288787,0.0952689447496587,0.0174080323553135,0.156490076496389,10,1,NA,NA,"","yes",0.00274725274725275,364
"LRP1B",11,2,0.856244899889161,"no",0.115326736803661,0.265146320497477,0.0673707295875823,0.0167883096477408,9,2,0.737119448549557,"no","AML_LoF,AN_LoF,BRCA_LoF,CH_LoF,CLL_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,MGCT_LoF,MM_LoF,NB_LoF,NSCLC_LoF,OS_LoF,OV_LoF,PAAD_LoF,PRAD_LoF,RCCC_LoF,RHBDS_LoF,SBCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCS_LoF,UVM_LoF","yes",0.0714285714285714,364
"CHST3",11,2,0.857815312885328,"no",0.112547790210026,0.206473869153047,0.292050819191157,0.38072867471187,9,2,0.301317388391593,"no","","yes",0.0164835164835165,364
"CECR2",11,2,0.865018109201919,"no",-0.0719649055084948,0.149416907880261,-0.025459005726087,0.0240754784606087,0,0,NA,NA,"","yes",0.00274725274725275,364
"DSC1",10,2,0.865917369059495,"no",-0.129011597379798,0.13020714637146,-0.0903588896979486,0.0710394112448144,9,1,NA,NA,"","yes",0.00274725274725275,364
"TAF5L",11,2,0.874328435665533,"no",0.0439470476833603,0.157631933143183,0.0437488254396331,0.0699047212344869,9,2,0.381645231026063,"no","","yes",NA,364
"STAT2",11,2,0.878211121844871,"no",0.0646837025236351,0.125537445250288,0.0583309992737473,0.0526313813597897,9,2,0.534654448305633,"no","","yes",0,364
"NCOA3",10,2,0.882144579324928,"no",-0.0851006977123749,0.246012197891179,-0.0123507796096484,0.01164215636436,8,2,0.203114027189447,"no","","yes",0.0164835164835165,364
"SAP130",10,2,0.890241765345737,"no",-0.35075657041038,0.445287742801065,-0.0715535941461535,0.302716688900331,8,2,0.473503617779522,"no","","yes",0.00274725274725275,364
"PIPOX",11,2,0.907564498440781,"no",-0.178963469710653,0.176138068548775,-0.123550531079703,0.013678233727684,10,1,NA,NA,"","yes",0.00274725274725275,364
"MED16",11,2,0.908657154410579,"no",-0.0953652039495698,0.134304592291844,-0.205001715951516,0.159480014527224,9,2,0.47060473316678,"no","","yes",0.00274725274725275,364
"FCGR2A",10,2,0.911532017492421,"no",0.0549578113025426,0.107849141996425,0.111060851197999,0.00829496612969198,8,2,0.273715925894585,"no","","yes",0.00274725274725275,364
"RAB25",9,3,0.921871446594239,"no",-0.045260089508273,0.105458601147373,0.100247698561831,0.103915749361016,8,2,0.483820024427196,"no","","yes",0,364
"VPRBP",11,2,0.92689206779412,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.00274725274725275,364
"DENND3",10,2,0.927653400488357,"no",0.0042706096108406,0.132130480321144,0.06525036675049,0.0218221040668222,8,2,0.247521038319575,"no","","yes",0.0164835164835165,364
"KIAA1239",10,2,0.938168973213444,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,364
"MAP4K5",10,3,0.950998840706241,"no",0.0501554404442497,0.188230789150261,0.0620353235005636,0.258800954303227,0,0,NA,NA,"","yes",0.00824175824175824,364
"KMT2D",9,3,0.970674878080508,"no",-0.224796835322475,0.233602385796485,0.0331134288700118,0.240200355791125,8,2,0.519572283176563,"no","ACY_LoF,ALL_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CLL_LoF,DLBCL_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HGG_LoF,HNSC_LoF,LUSC_LoF,LY_LoF,MBL_LoF,MESO_LoF,NB_LoF,NHLY_LoF,NSCLC_LoF,OV_LoF,PAAD_LoF,PIA_LoF,PRAD_LoF,RCH_LoF,SBCC_LoF,SCLC_LoF,SSCC_LoF,ST_LoF,UCEC_LoF","yes",0.0357142857142857,364
"PAPPA2",11,2,0.981372409892113,"no",-0.0446501952645077,0.0872192249429582,0.0457810170815039,0.00123400516894295,9,2,0.798753246284456,"no","","yes",0.010989010989011,364
"LGR6",10,3,0.987390403426733,"no",-0.0577683215863719,0.109355722418611,-0.0180527050190471,0.0939779554692174,9,2,0.715148661084602,"no","","yes",0.0137362637362637,364
"AKR1B15",10,2,0.990490971705485,"no",-0.0413799411771629,0.202059753656174,-0.0212861249954306,0.113210751992167,8,2,0.438836996406518,"no","","yes",0.00274725274725275,364
"ITGAV",10,2,0.99608321553698,"no",-0.43733805405074,0.625584233314151,0.147365014338599,0.132130309355414,9,1,NA,NA,"","yes",0.00274725274725275,364
"NACC2",11,2,0.999802107167309,"no",-0.101208970134646,0.213962612234125,0.141897073956181,0.022732305309335,9,2,0.517417784232677,"no","","yes",0.00274725274725275,364
