"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"IRF6",9,2,0.720502132963739,"no",-0.100588076034121,0.213858641964507,0.0418920178157535,0.145812437902665,5,2,0.229584906403471,"no","","yes",0.0115207373271889,434
"ITIH3",12,2,0.72359746502819,"no",-0.0478196550291137,0.118771366273906,-0.0256807097852376,0.0352228876354811,7,1,NA,NA,"","yes",0.0138248847926267,434
"PTPN21",12,2,0.727220674017804,"no",-0.0101777376460742,0.258340332622483,-0.160590943008457,0.011796595559797,6,2,0.636531167443996,"no","","yes",0.00921658986175115,434
"PKP4",11,2,0.728249696225361,"no",-0.292069041684926,0.372393092927084,-0.347080592290374,0.111689597880831,7,1,NA,NA,"","yes",0.0115207373271889,434
"NOTCH3",9,3,0.750719953844592,"no",0.0239332920621038,0.223603158695958,0.00879535390621242,0.187445385436008,8,1,NA,NA,"","yes",0.0115207373271889,434
"MTMR4",12,2,0.7578855650613,"no",-0.192552938331749,0.12944972174749,-0.0878158984780954,0.0020569330795957,8,1,NA,NA,"","yes",0.00921658986175115,434
"PLEKHG6",7,2,0.765890443326739,"no",-0.0423573703848152,0.160008941863772,0.0549349692953413,0.0740067483015217,5,1,NA,NA,"","yes",0.00460829493087558,434
"NR3C2",10,2,0.768100901948215,"no",-0.286740501487406,0.112966697566596,-0.0101460228905602,0.0478970733117254,9,0,NA,NA,"","yes",0.00691244239631336,434
"NOTCH1",8,3,0.770686969941242,"no",-0.0332766070193165,0.154905520248881,-0.108666552985669,0.114319915991704,6,3,0.494244648687393,"no","ALL_ambiguous,CESC_ambiguous,CLL_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HNSC_ambiguous,LGG_ambiguous,LUSC_ambiguous,MBL_ambiguous,MGCT_ambiguous,NSCLC_ambiguous,OV_ambiguous,SBCC_ambiguous,SCLC_ambiguous,SG_ambiguous,SSCC_ambiguous,UCEC_ambiguous,VV_ambiguous","yes",0.00691244239631336,434
"CACNA1D",12,3,0.773523001965571,"no",-0.0035665202985486,0.103317197504466,-0.0451330551089796,0.0456917187837046,7,2,0.831876492455034,"no","BRCA_ambiguous,GBM_ambiguous,HC_ambiguous,OV_ambiguous,ST_ambiguous","yes",0.0368663594470046,434
"HERC1",10,2,0.776301385848299,"no",-0.0180323632599638,0.0450775549900102,0.0198469365166691,0.0515481313759275,8,1,NA,NA,"","yes",0.0115207373271889,434
"CDC40",8,2,0.790975149721454,"no",-1.08867926475498,0.528224349910732,-1.15854735654957,0.30208634865716,6,2,0.535387042372088,"no","","yes",0.00230414746543779,434
"PREX1",8,3,0.796834148615479,"no",0.0286358499539595,0.0736496079925248,0.0789478610115418,0.116105220544268,8,0,NA,NA,"","yes",0.0276497695852535,434
"EPHA3",13,2,0.796927047004127,"no",0.0780865494170112,0.0405567604585756,0.152371468200627,0.157372050899316,8,1,NA,NA,"BRCA_ambiguous,CM_ambiguous,COREAD_ambiguous,ESCA_ambiguous,PRAD_ambiguous","yes",0.0161290322580645,434
"ADAM17",12,2,0.814153094685279,"no",-0.0588876689937779,0.220278786930646,-0.0933836364265539,0.0261015015900151,7,1,NA,NA,"","yes",0.00921658986175115,434
"WDR87",8,2,0.823231346816552,"no",0.0184555464446796,0.110676544651391,0.17198696188625,0.165217105418381,8,0,NA,NA,"","yes",NA,434
"BAZ2B",9,2,0.825200721662551,"no",0.0955549330975168,0.159388450715139,0.136663591017048,0.12061446741006,7,2,0.227809593532364,"no","","yes",0.00921658986175115,434
"IFT172",10,2,0.839639195995729,"no",-0.0403142150236612,0.107782932324649,0.050431980554851,0.199613350109303,9,0,NA,NA,"","yes",0.0161290322580645,434
"ANKRD17",12,2,0.839710089265922,"no",-0.265825037520749,0.134150579983638,0.0317604521104195,0.0159846714081517,7,1,NA,NA,"","yes",0.00921658986175115,434
"ATP10D",12,2,0.843362325626994,"no",-0.264983261425127,0.365025817433326,-0.216049588552095,0.191116429833989,7,2,0.614285219616461,"no","","yes",0.00460829493087558,434
"MELK",10,2,0.84559139346392,"no",-0.0330743523175487,0.155705779953591,0.0172817818869164,0.01550707279967,8,1,NA,NA,"","yes",0.00691244239631336,434
"HELZ",9,2,0.854169346583549,"no",-0.115388433220569,0.143364646173031,-0.0316165036042953,0.0643829898101651,8,1,NA,NA,"","yes",0.00691244239631336,434
"HR",10,2,0.859194286391456,"no",-0.0520421717192691,0.0666190047343095,-0.0830360958282825,0.0862048601990604,8,1,NA,NA,"","yes",0.00921658986175115,434
"LPL",13,2,0.865515015580771,"no",NA,NA,NA,NA,8,1,NA,NA,"","yes",0.00230414746543779,434
"ASXL3",10,2,0.873057884043197,"no",-0.0134680063362046,0.1711767166471,-0.0569096663033009,0.0325720030489237,8,1,NA,NA,"","yes",0.0276497695852535,434
"MYLK",10,2,0.873711089773254,"no",-0.115604957561397,0.233050889622094,0.0406841937245091,0.0782094025393339,6,2,0.37972408842514,"no","","yes",0.0207373271889401,434
"ADAR",7,3,0.897311707868397,"no",-0.226578981860633,0.354634046122946,-0.106348694101488,0.0138516810425,6,1,NA,NA,"","yes",0.0184331797235023,434
"PTPRG",12,2,0.899350336791042,"no",-0.0961022574235209,0.198250445671259,-0.180491426858217,0.227945302236345,7,2,0.307665480501779,"no","","yes",0.0207373271889401,434
"CLRN3",12,2,0.902954242528896,"no",-0.0538688185145239,0.150519979126763,0.0604441837728054,0.0840001478885136,8,1,NA,NA,"","yes",NA,434
"TLR1",12,2,0.912900240054821,"no",-0.0743783987951916,0.153460592627057,0.023704028692831,0.235131074692499,8,1,NA,NA,"","yes",0.00460829493087558,434
"SPAG16",9,2,0.927258060091239,"no",-0.106794304937087,0.238594983086255,0.104879176312302,0.215797992070239,8,0,NA,NA,"","yes",0,434
"TAOK2",10,2,0.929999145525555,"no",-0.112047590755237,0.0857304535896245,-0.096156932247192,0.09150113012876,8,1,NA,NA,"","yes",0.00460829493087558,434
"LARP7",12,2,0.934103650501361,"no",-0.0910781688070872,0.145884895618025,0.00878827194383915,0.0724463353797586,7,2,0.816655113914415,"no","","yes",0.00691244239631336,434
"CELSR1",9,2,0.936133030943894,"no",-0.0173819237884047,0.128320656914955,-0.0253105126154411,0.0265029625533562,8,0,NA,NA,"","yes",0.0138248847926267,434
"TELO2",10,2,0.938496077477182,"no",0.0034199745021786,0.203256904394663,-0.0081313558150054,0.0796879577145085,8,1,NA,NA,"","yes",NA,434
"KCNG4",12,2,0.951170914169569,"no",-0.145477855895306,0.387139771750603,-0.0652836333521937,0.0645929889624463,7,2,0.467927179815956,"no","","no",0.00230414746543779,434
"NRXN3",12,2,0.963581215644032,"no",-0.0631539151113231,0.262528951242206,-0.05107417780804,0.165133155502562,8,1,NA,NA,"","yes",0.0115207373271889,434
"LETM1",11,2,0.964752624459008,"no",-0.23045286722409,0.200999964304462,-0.0123257223091133,0.102782499579081,7,1,NA,NA,"","yes",0,434
"NPAS4",12,2,0.974134168746212,"no",-0.0260381147670592,0.161190221030984,0.0151737186803236,0.0226249198409864,8,1,NA,NA,"","yes",0.00460829493087558,434
"COL21A1",11,2,0.989807050404254,"no",-0.0295052667752952,0.243448966687082,-0.0488536397452048,0.136793706517492,7,1,NA,NA,"","yes",0.00460829493087558,434
"GP5",10,2,0.991051568964769,"no",-0.246487705691463,0.302949158734474,0.18012574457312,0.025770180520543,6,1,NA,NA,"","yes",0,434
"TTN",7,4,0.99910011074602,"no",-0.0291636969625379,0.123993912605993,0.124095236108874,0.127404804832825,4,4,0.316355781322213,"no","","yes",0.292626728110599,434
"GEMIN5",10,2,0.999596790354504,"no",-0.788298721226583,0.250831713133748,-0.473615682789992,0.274014227408495,8,1,NA,NA,"","yes",0.00921658986175115,434
