"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"HDAC9",8,2,0.802648753610922,"no",0.0246392601409404,0.11057653649325,0.075139070326865,0.179484655996671,7,2,0.423299514510261,"no","","yes",0.0487804878048781,492
"ABCA13",8,2,0.803505674996395,"no",0.0056886790570541,0.0971633697889665,0.0673626733367887,0.00548792072373434,7,2,0.299907093310913,"no","","yes",0.117886178861789,492
"EPHA5",6,3,0.803765882376173,"no",0.265016780423011,0.076317605966003,0.224327397657285,0.179787780301602,5,3,0.537861451792565,"no","","yes",0.0772357723577236,492
"RASAL2",8,2,0.8042538343051,"no",0.124632555927023,0.27993979775916,0.0879823700887506,0.102168747649118,8,1,NA,NA,"","yes",0.0304878048780488,492
"NOS1",8,2,0.807019235923229,"no",0.0213970815896477,0.0901311159183683,0.0182253796085985,0.262631541613226,7,2,0.139809617820969,"no","","yes",0.0528455284552846,492
"GPR98",5,3,0.807878598620507,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,492
"BMPER",8,2,0.817685038859681,"no",-0.226023250765684,0.18660659779615,-0.0789064099728666,0.0686871394777904,7,2,0.642217904164833,"no","","yes",0.0264227642276423,492
"NOMO2",8,2,0.821452698062695,"no",NA,NA,NA,NA,7,2,0.582445888484269,"no","","yes",0.0101626016260163,492
"PLXNC1",8,2,0.828140748160227,"no",0.0246322432809708,0.196004818430746,0.0129902180017002,0.0555287251293759,7,2,0.342467972882497,"no","","yes",0.0223577235772358,492
"BACH2",8,2,0.830704066879736,"no",0.0301342729507337,0.109810611904823,0.027863879730541,0.087048489570248,7,2,0.561784896193896,"no","","yes",0.0203252032520325,492
"AEBP2",6,2,0.830758120003929,"no",-0.156944158496688,0.0985776256347108,-0.0480651927556713,0.0135462723119503,5,2,0.458168017646674,"no","","yes",0.00203252032520325,492
"KIF13B",5,4,0.835301446230124,"no",0.00870973819097829,0.217508928889288,0.0288367441580213,0.0683870156751593,5,3,0.607030726965835,"no","","yes",0.024390243902439,492
"ABCC5",6,3,0.854404254312138,"no",-0.125705375519314,0.103635057173187,-0.162637774671011,0.104025498219302,6,2,0.612853129028315,"no","","yes",0.0223577235772358,492
"GJA5",5,2,0.857312424186055,"no",-0.257201373490135,0.213248099431994,0.0492048403371235,0.26558268543948,4,2,0.626533320885071,"no","","yes",0.00609756097560976,492
"MATN2",8,2,0.860521612091258,"no",0.0018636860735918,0.095553883695038,0.0356088714928453,0.0098541886872727,7,2,0.732273971036803,"no","","yes",0.0223577235772358,492
"OR2T33",8,2,0.862855860434963,"no",-0.241654870483252,0.123880541833152,-0.0469944292463784,0.00601069627486665,7,2,0.387022881271805,"no","","no",0.0264227642276423,492
"USF2",8,2,0.877122420757692,"no",-0.100103367870835,0.213025007538402,-0.0908710072806208,0.111434136846503,7,2,0.448532651340158,"no","","yes",0.0040650406504065,492
"ABCC8",6,3,0.880768911063479,"no",-0.12455513887072,0.202948223024597,-0.0968248697654514,0.163320891952605,5,3,0.837250675978815,"no","","yes",0.0284552845528455,492
"NFATC2",6,2,0.891509610291875,"no",0.110153707282216,0.105879498429442,0.00602948019578775,0.0262037493748124,6,2,0.631770840135957,"no","OS_ambiguous,PAAD_ambiguous","yes",0.024390243902439,492
"ASH1L",7,3,0.899199312948671,"no",-0.0371337140411628,0.092586459826087,-0.0133030499060605,0.024377882758263,6,3,0.30974808130547,"no","","yes",0.0467479674796748,492
"PAPPA2",8,2,0.903246930906572,"no",-0.0284801076105362,0.10668976008584,-0.0626782453196929,0.032842881916531,8,1,NA,NA,"","yes",0.16260162601626,492
"KSR2",7,3,0.913637564106272,"no",-0.0698701995979964,0.140955325322204,0.106492763060304,0.0734063709688521,7,2,0.407542798322878,"no","","yes",0.0203252032520325,492
"SPEG",8,2,0.916600303462771,"no",0.0392531524659668,0.149488675378661,0.256027098664056,0.05850374323248,7,2,0.550437575012422,"no","","yes",0.0467479674796748,492
"SRPK1",8,2,0.922747527259856,"no",-0.0131026740455101,0.121194904071502,-0.0549042322395948,0.0464992131175752,7,2,0.519924175871073,"no","","yes",0.00813008130081301,492
"ARHGEF12",8,2,0.931028358622833,"no",0.108249800645426,0.0910912126107668,0.210318665085967,0.0289585928911295,8,1,NA,NA,"BRCA_Act,ST_Act","yes",0.024390243902439,492
"HECW2",8,2,0.931588863371138,"no",-0.271722865211761,0.304799518133189,-0.231994316250174,0.060417711040096,7,2,0.414131167723535,"no","","yes",0.0487804878048781,492
"CAND1",8,2,0.932297985738049,"no",-0.379396482687639,0.393514532624843,-0.0976891775947093,0.0394972928362037,7,2,0.495337632297234,"no","","yes",0.0223577235772358,492
"EP400",8,2,0.940647957028915,"no",-0.843880149864946,0.294929806761037,-0.567315146686143,0.00645572385215953,7,2,0.516547985415743,"no","","yes",0.040650406504065,492
"MTMR4",8,2,0.941426640941043,"no",-0.0908993173515186,0.0974823837624969,0.0508254373416963,0.0172707983369434,7,2,0.491937935895616,"no","","yes",0.016260162601626,492
"CSMD3",4,6,0.946463541848024,"no",-0.0435450936804147,0.0953993779351421,0.0560283050150765,0.0681972299180543,4,5,0.25459106254677,"no","","yes",0.382113821138211,492
"REL",8,2,0.94856685352871,"no",0.0125782275952444,0.0438923799112185,0.0776705044450254,0.0101000396340654,7,2,0.430604519807567,"no","","yes",0.0040650406504065,492
"ANKRD11",7,2,0.953793759904428,"no",-0.20697694243743,0.188285934252371,0.0710197201748705,0.183141527126266,6,2,0.612942805456664,"no","","yes",0.0426829268292683,492
"CADM1",8,2,0.967467103588741,"no",0.0082656775955607,0.200936634906422,-0.031290634430994,0.000161274631491549,7,2,0.389584196833649,"no","","yes",0.0142276422764228,492
"PRDM11",7,2,0.974365157935356,"no",-0.00386673231309545,0.172831830820157,0.137906497268262,0.12193048130879,6,2,0.529058563852723,"no","","yes",0.00813008130081301,492
"HCN1",8,2,0.976854979083509,"no",-0.0737125864547868,0.127077950732391,0.0433396715267109,0.0026086334170033,7,2,0.472170257530759,"no","","yes",0.144308943089431,492
"UPK1A",8,2,0.981417580551643,"no",0.0661928891190229,0.137023914861383,0.115131832601223,0.00306323059215449,7,2,0.36546879552289,"no","","yes",0.00203252032520325,492
"HNRNPCL1",8,2,0.985837260269123,"no",-0.265764441157423,0.325759115052588,-0.108640112950606,0.182673520648505,7,2,0.450612744134513,"no","","yes",0.00609756097560976,492
"TAF5L",8,2,0.996062498622353,"no",-0.0197830767232274,0.280490442312632,0.0704625935863659,0.034912617079675,7,2,0.59789473338412,"no","","yes",0.016260162601626,492
